categoria,trecho,q_inicio,q_fim,q_inicio_analise,fps,id_j,@f,@Vd,@Van,sexo,dosagem,unidade,id_video
Swimming,96,6445,6453,130,30.0,5f8f5516d3d64947e0da2413,6448,1.0362921073290627,0.272369,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Swimming,104,6762,6770,130,30.0,5f8f5516d3d64947e0da2413,6767,14.307252714361992,3.7603800000000005,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Swimming,126,7547,7553,130,30.0,5f8f5516d3d64947e0da2413,7551,-1.758533705521052,-0.462196,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Climbing,2,990,1057,130,30.0,5f8f5516d3d64947e0da2413,1020,17.17674646888804,4.51457,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Climbing,4,1121,1180,130,30.0,5f8f5516d3d64947e0da2413,1178,48.2398657689181,12.6789,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Climbing,6,1225,1308,130,30.0,5f8f5516d3d64947e0da2413,1286,-6.532807603384186,-1.71702,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Climbing,65,4858,4915,130,30.0,5f8f5516d3d64947e0da2413,4898,-1.0021407980560335,-0.263393,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Climbing,71,5147,5219,130,30.0,5f8f5516d3d64947e0da2413,5213,-20.185874030267943,-5.30546,femea,veiculo,A5,5f8f5516d3d64947e0da2415
Immobility,20,2744,2775,106,30.0,5f8f5514d3d64947e0da23f3,2750,3.804567184011109,1.0155100000000001,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Immobility,43,3202,3228,106,30.0,5f8f5514d3d64947e0da23f3,3219,-0.0927095145087892,-0.0247459,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Immobility,56,3458,3488,106,30.0,5f8f5514d3d64947e0da23f3,3470,-10.417180764177852,-2.7805400000000002,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Immobility,81,3900,3942,106,30.0,5f8f5514d3d64947e0da23f3,3917,13.440161547337766,3.5874300000000003,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Immobility,152,7363,7413,106,30.0,5f8f5514d3d64947e0da23f3,7408,-0.4548014626178262,-0.121395,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Swimming,21,2775,2787,106,30.0,5f8f5514d3d64947e0da23f3,2781,-5.109571454975049,-1.36384,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Swimming,27,2869,2881,106,30.0,5f8f5514d3d64947e0da23f3,2876,-6.862764687370435,-1.8318,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Swimming,29,2905,2923,106,30.0,5f8f5514d3d64947e0da23f3,2912,3.677944342596247,0.981712,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Swimming,42,3192,3202,106,30.0,5f8f5514d3d64947e0da23f3,3197,-5.284868299457012,-1.4106299999999998,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Swimming,135,6904,6915,106,30.0,5f8f5514d3d64947e0da23f3,6913,-0.033135112318858684,-0.00884438,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Climbing,14,686,2233,106,30.0,5f8f5514d3d64947e0da23f3,1049,-4.933525318573948,-1.31685,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Climbing,14,686,2233,106,30.0,5f8f5514d3d64947e0da23f3,1410,10.01675916259135,2.67366,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Climbing,14,686,2233,106,30.0,5f8f5514d3d64947e0da23f3,1823,5.8212114551748595,1.55379,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Climbing,14,686,2233,106,30.0,5f8f5514d3d64947e0da23f3,1858,4.84851815034792,1.29416,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Climbing,14,686,2233,106,30.0,5f8f5514d3d64947e0da23f3,2229,-7.759180074829287,-2.07107,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Headshaking,31,2950,2955,106,30.0,5f8f5514d3d64947e0da23f3,2951,-5.644940531198017,-1.50674,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Headshaking,40,3170,3172,106,30.0,5f8f5514d3d64947e0da23f3,3170,-13.89490681306166,-3.7088099999999997,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Headshaking,53,3442,3444,106,30.0,5f8f5514d3d64947e0da23f3,3442,-0.17906653212713985,-0.0477962,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Headshaking,74,3824,3826,106,30.0,5f8f5514d3d64947e0da23f3,3824,-0.3657365040037165,-0.0976219,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Headshaking,80,3890,3900,106,30.0,5f8f5514d3d64947e0da23f3,3893,12.744518929611516,3.40175,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Diving,33,2967,2979,106,30.0,5f8f5514d3d64947e0da23f3,2970,-52.13535708755226,-13.9159,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Diving,33,2967,2979,106,30.0,5f8f5514d3d64947e0da23f3,2978,-69.64518529989161,-18.5896,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Diving,35,2990,3058,106,30.0,5f8f5514d3d64947e0da23f3,2991,-9.487946390660825,-2.53251,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Diving,35,2990,3058,106,30.0,5f8f5514d3d64947e0da23f3,3047,16.587524789074322,4.4275199999999995,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Diving,35,2990,3058,106,30.0,5f8f5514d3d64947e0da23f3,3053,-14.15599758228474,-3.7785,femea,veiculo,A1,5f8f5514d3d64947e0da23f5
Immobility,58,1884,1893,104,30.0,5f8f5518d3d64947e0da242b,1889,-88.35230201242352,-23.1415,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Immobility,71,2303,2334,104,30.0,5f8f5518d3d64947e0da242b,2309,-1.8357647094756853,-0.480829,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Immobility,111,3789,3802,104,30.0,5f8f5518d3d64947e0da242b,3798,-2.900634919422884,-0.7597430000000001,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Immobility,127,4111,4198,104,30.0,5f8f5518d3d64947e0da242b,4193,-1.5324312870576469,-0.401379,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Immobility,169,5937,5998,104,30.0,5f8f5518d3d64947e0da242b,5988,5.579196939558573,1.4613200000000002,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Swimming,35,1089,1104,104,30.0,5f8f5518d3d64947e0da242b,1094,7.025881652241307,1.84024,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Swimming,65,2120,2129,104,30.0,5f8f5518d3d64947e0da242b,2121,-11.340546649206063,-2.97035,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Swimming,128,4198,4202,104,30.0,5f8f5518d3d64947e0da242b,4198,-1.7576730565853322,-0.460375,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Swimming,172,6016,6027,104,30.0,5f8f5518d3d64947e0da242b,6021,7.474219522531432,1.95767,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Swimming,189,6747,6762,104,30.0,5f8f5518d3d64947e0da242b,6752,18.795371158699307,4.9229400000000005,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Climbing,47,1597,1666,104,30.0,5f8f5518d3d64947e0da242b,1650,19.597209867021988,5.13296,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Climbing,60,1960,1983,104,30.0,5f8f5518d3d64947e0da242b,1964,12.380432417160769,3.2427200000000003,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Climbing,62,2018,2051,104,30.0,5f8f5518d3d64947e0da242b,2048,-24.970735674224862,-6.54041,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Climbing,152,4941,5058,104,30.0,5f8f5518d3d64947e0da242b,5006,-105.72763751178782,-27.6925,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Climbing,187,6595,6705,104,30.0,5f8f5518d3d64947e0da242b,6683,14.215590078000027,3.72339,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Headshaking,86,2908,2911,104,30.0,5f8f5518d3d64947e0da242b,2909,-10.142217369226833,-2.6564799999999997,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Headshaking,86,2908,2911,104,30.0,5f8f5518d3d64947e0da242b,2910,-7.40977310125495,-1.9407900000000002,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Headshaking,98,3480,3481,104,30.0,5f8f5518d3d64947e0da242b,3480,-10.074983869305102,-2.6388700000000003,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Diving,12,443,476,104,30.0,5f8f5518d3d64947e0da242b,465,-0.1995548309999504,-0.052267999999999995,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Diving,54,1781,1797,104,30.0,5f8f5518d3d64947e0da242b,1790,-97.8600581086808,-25.6318,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Diving,54,1781,1797,104,30.0,5f8f5518d3d64947e0da242b,1792,-1.2766652794905375,-0.334388,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Diving,72,2334,2402,104,30.0,5f8f5518d3d64947e0da242b,2398,-18.8598175799758,-4.93982,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Diving,88,2935,3151,104,30.0,5f8f5518d3d64947e0da242b,2942,3.5338095547164627,0.925586,femea,veiculo,A8,5f8f5518d3d64947e0da242d
Immobility,52,2620,2760,110,30.0,5f8f5518d3d64947e0da2433,2682,-11.533544650533145,-2.7859700000000003,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Immobility,73,4862,4913,110,30.0,5f8f5518d3d64947e0da2433,4884,10.483219050010971,2.53226,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Immobility,79,4959,5101,110,30.0,5f8f5518d3d64947e0da2433,5081,-18.319738470816013,-4.4252,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Immobility,93,5705,5725,110,30.0,5f8f5518d3d64947e0da2433,5721,-20.14248041498025,-4.86549,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Immobility,118,7006,7026,110,30.0,5f8f5518d3d64947e0da2433,7021,5.359223140199347,1.29454,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Swimming,4,220,250,110,30.0,5f8f5518d3d64947e0da2433,225,107.19067260415558,25.8923,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Swimming,31,1790,1803,110,30.0,5f8f5518d3d64947e0da2433,1802,3.307703878089203,0.798988,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Swimming,42,2307,2325,110,30.0,5f8f5518d3d64947e0da2433,2309,58.54640997652696,14.1421,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Swimming,44,2367,2377,110,30.0,5f8f5518d3d64947e0da2433,2375,-16.90419382304277,-4.08327,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Swimming,50,2560,2585,110,30.0,5f8f5518d3d64947e0da2433,2579,3.9582218444210464,0.956123,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Climbing,63,3947,4040,110,30.0,5f8f5518d3d64947e0da2433,3993,61.11064345949347,14.7615,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Climbing,107,6049,6114,110,30.0,5f8f5518d3d64947e0da2433,6059,-182.20216073446755,-44.0116,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Climbing,109,6158,6211,110,30.0,5f8f5518d3d64947e0da2433,6167,50.69473864331046,12.2455,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Climbing,115,6709,6783,110,30.0,5f8f5518d3d64947e0da2433,6755,5.173136128479385,1.24959,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Climbing,115,6709,6783,110,30.0,5f8f5518d3d64947e0da2433,6760,7.216408775965589,1.74315,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Headshaking,70,4833,4835,110,30.0,5f8f5518d3d64947e0da2433,4833,16.559467116348195,4.0,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Headshaking,88,5657,5660,110,30.0,5f8f5518d3d64947e0da2433,5657,6.9214018692878465,1.67189,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Headshaking,98,5788,5790,110,30.0,5f8f5518d3d64947e0da2433,5789,23.39326940459056,5.65073,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Headshaking,119,7026,7028,110,30.0,5f8f5518d3d64947e0da2433,7027,9.293669729708098,2.24492,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Headshaking,123,7060,7062,110,30.0,5f8f5518d3d64947e0da2433,7060,3.741346643465013,0.9037360000000001,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Diving,18,604,657,110,30.0,5f8f5518d3d64947e0da2433,608,-10.822481132557154,-2.61421,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Diving,25,1146,1247,110,30.0,5f8f5518d3d64947e0da2433,1163,-13.230765833955463,-3.1959400000000002,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Diving,25,1146,1247,110,30.0,5f8f5518d3d64947e0da2433,1164,26.273002134791298,6.3463400000000005,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Diving,25,1146,1247,110,30.0,5f8f5518d3d64947e0da2433,1220,1.54235290708345,0.37256100000000003,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Diving,25,1146,1247,110,30.0,5f8f5518d3d64947e0da2433,1244,9.153866428578327,2.21115,femea,veiculo,A9,5f8f5518d3d64947e0da2435
Immobility,7,453,482,112,30.0,5f8f5517d3d64947e0da2423,455,-19.083163928395493,-4.9972,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Immobility,95,3705,3783,112,30.0,5f8f5517d3d64947e0da2423,3773,-94.02960566094656,-24.623,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Immobility,101,4086,4093,112,30.0,5f8f5517d3d64947e0da2423,4089,-43.01273051058246,-11.2635,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Immobility,151,6093,6306,112,30.0,5f8f5517d3d64947e0da2423,6273,-1.7078156246300569,-0.447216,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Immobility,166,7043,7204,112,30.0,5f8f5517d3d64947e0da2423,7107,0.32247232345502064,0.084444,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Swimming,8,482,514,112,30.0,5f8f5517d3d64947e0da2423,494,-128.9144633417049,-33.7581,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Swimming,70,3081,3096,112,30.0,5f8f5517d3d64947e0da2423,3094,0.8746590155462179,0.229042,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Swimming,74,3150,3160,112,30.0,5f8f5517d3d64947e0da2423,3151,2.3996547830746966,0.628384,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Swimming,106,4176,4198,112,30.0,5f8f5517d3d64947e0da2423,4185,-21.528094063974606,-5.63744,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Swimming,122,4575,4591,112,30.0,5f8f5517d3d64947e0da2423,4576,4.461241380714951,1.16824,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Climbing,11,624,641,112,30.0,5f8f5517d3d64947e0da2423,630,15.839499588209165,4.1478,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Climbing,23,1024,1252,112,30.0,5f8f5517d3d64947e0da2423,1220,9.406550211114407,2.4632400000000003,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Climbing,48,2209,2348,112,30.0,5f8f5517d3d64947e0da2423,2324,95.21151537755556,24.9325,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Climbing,116,4454,4487,112,30.0,5f8f5517d3d64947e0da2423,4476,-2.5577595523381698,-0.669786,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Climbing,116,4454,4487,112,30.0,5f8f5517d3d64947e0da2423,4485,4.440009012300262,1.16268,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Headshaking,54,2533,2534,112,30.0,5f8f5517d3d64947e0da2423,2533,-76.22038383743235,-19.9594,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Headshaking,118,4504,4506,112,30.0,5f8f5517d3d64947e0da2423,4505,-3.825759649080376,-1.00183,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Headshaking,120,4548,4549,112,30.0,5f8f5517d3d64947e0da2423,4548,15.240868999596485,3.9910400000000004,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Headshaking,136,5248,5250,112,30.0,5f8f5517d3d64947e0da2423,5249,1.1062369445756264,0.289684,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Headshaking,147,5913,5915,112,30.0,5f8f5517d3d64947e0da2423,5913,-2.4417529178595023,-0.639408,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Diving,26,1304,1354,112,30.0,5f8f5517d3d64947e0da2423,1308,10.99653382858554,2.8796,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Diving,26,1304,1354,112,30.0,5f8f5517d3d64947e0da2423,1316,-19.80097836920645,-5.185169999999999,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Diving,26,1304,1354,112,30.0,5f8f5517d3d64947e0da2423,1349,33.951168098493746,8.8906,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Diving,26,1304,1354,112,30.0,5f8f5517d3d64947e0da2423,1350,31.543700109344158,8.26017,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Diving,26,1304,1354,112,30.0,5f8f5517d3d64947e0da2423,1352,15.045309721446092,3.93983,femea,veiculo,A7,5f8f5517d3d64947e0da2425
Immobility,20,947,994,110,30.0,5f8f5515d3d64947e0da23fb,977,7.855831059722839,2.1787099999999997,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Immobility,36,1488,1499,110,30.0,5f8f5515d3d64947e0da23fb,1490,-6.292099854569058,-1.7450299999999999,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Immobility,70,3216,3229,110,30.0,5f8f5515d3d64947e0da23fb,3216,-17.855085876371678,-4.9518699999999995,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Immobility,79,3417,3486,110,30.0,5f8f5515d3d64947e0da23fb,3480,-155.31195538515163,-43.0737,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Immobility,143,5986,6051,110,30.0,5f8f5515d3d64947e0da23fb,6011,3.309400127402315,0.917818,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Swimming,0,125,143,110,30.0,5f8f5515d3d64947e0da23fb,134,129.0510931358998,35.7906,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Swimming,8,549,563,110,30.0,5f8f5515d3d64947e0da23fb,560,1.9092426773716655,0.529503,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Swimming,32,1280,1293,110,30.0,5f8f5515d3d64947e0da23fb,1283,-5.219035828896288,-1.44743,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Swimming,32,1280,1293,110,30.0,5f8f5515d3d64947e0da23fb,1288,-93.84730952752972,-26.0273,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Swimming,115,5160,5166,110,30.0,5f8f5515d3d64947e0da23fb,5162,-5.771324863883848,-1.6006,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Climbing,35,1383,1488,110,30.0,5f8f5515d3d64947e0da23fb,1487,-6.485943678561555,-1.7987900000000001,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Climbing,55,2312,2380,110,30.0,5f8f5515d3d64947e0da23fb,2328,7.749930890253722,2.14934,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Climbing,82,3557,3587,110,30.0,5f8f5515d3d64947e0da23fb,3560,6.33533250802274,1.75702,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Climbing,84,3639,3655,110,30.0,5f8f5515d3d64947e0da23fb,3641,12.725255706061224,3.52918,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Climbing,86,3809,3877,110,30.0,5f8f5515d3d64947e0da23fb,3873,-30.817706517950512,-8.54688,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Headshaking,145,6057,6059,110,30.0,5f8f5515d3d64947e0da23fb,6057,-1.372890950829918,-0.380753,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Headshaking,147,6074,6076,110,30.0,5f8f5515d3d64947e0da23fb,6074,7.833511616446918,2.17252,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Headshaking,147,6074,6076,110,30.0,5f8f5515d3d64947e0da23fb,6075,-1.6419610341221862,-0.455376,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Diving,52,2178,2201,110,30.0,5f8f5515d3d64947e0da23fb,2179,-33.542950204925425,-9.30269,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Diving,52,2178,2201,110,30.0,5f8f5515d3d64947e0da23fb,2182,-3.6030432326534534,-0.9992559999999999,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Diving,52,2178,2201,110,30.0,5f8f5515d3d64947e0da23fb,2197,24.145599211547943,6.696460000000001,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Diving,152,6150,6203,110,30.0,5f8f5515d3d64947e0da23fb,6192,-23.197004843691783,-6.4333800000000005,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Diving,152,6150,6203,110,30.0,5f8f5515d3d64947e0da23fb,6197,-27.068544849220565,-7.5071,femea,veiculo,A2,5f8f5515d3d64947e0da23fd
Immobility,8,347,366,125,30.0,5f8f5515d3d64947e0da2403,356,-35.57189357449285,-9.00493,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Immobility,100,4343,4409,125,30.0,5f8f5515d3d64947e0da2403,4361,11.003197084174962,2.78543,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Immobility,106,4483,4553,125,30.0,5f8f5515d3d64947e0da2403,4511,1.4947263912188158,0.378386,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Immobility,106,4483,4553,125,30.0,5f8f5515d3d64947e0da2403,4518,-0.8018097497899773,-0.202976,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Immobility,146,5995,6137,125,30.0,5f8f5515d3d64947e0da2403,6003,8.167891688897901,2.0676799999999997,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Swimming,3,206,213,125,30.0,5f8f5515d3d64947e0da2403,209,10.385809581245175,2.62914,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Swimming,44,2258,2265,125,30.0,5f8f5515d3d64947e0da2403,2260,0.3577699152799029,0.0905685,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Swimming,46,2322,2331,125,30.0,5f8f5515d3d64947e0da2403,2326,4.228644188759643,1.07047,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Swimming,84,4027,4044,125,30.0,5f8f5515d3d64947e0da2403,4043,-5.700553827678743,-1.44308,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Swimming,90,4200,4221,125,30.0,5f8f5515d3d64947e0da2403,4209,1.4180003212885248,0.35896300000000003,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Climbing,13,542,768,125,30.0,5f8f5515d3d64947e0da2403,763,2.4252240460759342,0.613939,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Climbing,55,2488,3211,125,30.0,5f8f5515d3d64947e0da2403,2639,31.98947385053764,8.09805,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Climbing,55,2488,3211,125,30.0,5f8f5515d3d64947e0da2403,2759,43.319832192583505,10.9663,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Climbing,65,3712,3791,125,30.0,5f8f5515d3d64947e0da2403,3716,-115.25541120980931,-29.1766,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Climbing,65,3712,3791,125,30.0,5f8f5515d3d64947e0da2403,3724,3.85836179721427,0.976734,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Headshaking,67,3809,3812,125,30.0,5f8f5515d3d64947e0da2403,3809,-0.407679585801154,-0.103203,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Headshaking,67,3809,3812,125,30.0,5f8f5515d3d64947e0da2403,3810,1.0647001350991911,0.26952600000000004,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Headshaking,69,3834,3837,125,30.0,5f8f5515d3d64947e0da2403,3836,5.643314433491957,1.42859,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Headshaking,95,4307,4309,125,30.0,5f8f5515d3d64947e0da2403,4307,23.176621782835287,5.8671,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Headshaking,130,5543,5545,125,30.0,5f8f5515d3d64947e0da2403,5543,-101.38562260185768,-25.6655,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Diving,30,1925,1939,125,30.0,5f8f5515d3d64947e0da2403,1929,-11.936171557538295,-3.02161,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Diving,154,6483,6545,125,30.0,5f8f5515d3d64947e0da2403,6500,0.3674370129647821,0.09301569999999999,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Diving,154,6483,6545,125,30.0,5f8f5515d3d64947e0da2403,6502,-1.1499903876793751,-0.291117,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Diving,154,6483,6545,125,30.0,5f8f5515d3d64947e0da2403,6522,16.248245422296893,4.1132,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Diving,154,6483,6545,125,30.0,5f8f5515d3d64947e0da2403,6539,0.8274114415584073,0.209457,femea,veiculo,A3,5f8f5515d3d64947e0da2405
Immobility,81,3081,3158,130,30.0,5f8f5519d3d64947e0da2443,3137,-1.668670004675343,-0.417583,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Immobility,85,3390,3433,130,30.0,5f8f5519d3d64947e0da2443,3425,92.95741441524241,23.2625,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Immobility,89,3465,3486,130,30.0,5f8f5519d3d64947e0da2443,3473,-8.476157746884104,-2.12115,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Immobility,111,4588,4616,130,30.0,5f8f5519d3d64947e0da2443,4591,2.1134789749409597,0.528896,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Immobility,141,5326,5392,130,30.0,5f8f5519d3d64947e0da2443,5359,-0.21708818017254816,-0.054326099999999995,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Swimming,1,149,165,130,30.0,5f8f5519d3d64947e0da2443,156,-2.0289551606599825,-0.507744,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Swimming,66,2587,2605,130,30.0,5f8f5519d3d64947e0da2443,2590,-7.4422675015684385,-1.86242,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Swimming,66,2587,2605,130,30.0,5f8f5519d3d64947e0da2443,2593,-7.9099616781685445,-1.9794599999999998,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Swimming,66,2587,2605,130,30.0,5f8f5519d3d64947e0da2443,2599,-100.43636538008144,-25.1341,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Swimming,176,7170,7179,130,30.0,5f8f5519d3d64947e0da2443,7172,-1.1274490607355074,-0.282143,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Climbing,29,1139,1493,130,30.0,5f8f5519d3d64947e0da2443,1459,-1.3761333711623225,-0.344376,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Climbing,39,1817,1848,130,30.0,5f8f5519d3d64947e0da2443,1827,-1.7431997730260662,-0.436234,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Climbing,39,1817,1848,130,30.0,5f8f5519d3d64947e0da2443,1836,0.3823096196188596,0.09567260000000001,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Climbing,92,3563,3745,130,30.0,5f8f5519d3d64947e0da2443,3635,-169.22984707231595,-42.3496,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
